Number,CityTownofLastResidence,DestinationCityTown,Province,ShipName,Port,Arrival,lat,lng
12805,LIPARI,NEW YORK,Messina,PLATA,MARSEILLES & NAPLES,03/31/1892,40.7127753,-74.0059728
12806,VICARI,NEW YORK,Palermo,VICTORIA,NAPLES,08/11/1897,40.7127753,-74.0059728
12807,VICARI,NEW YORK,Palermo,ALLER,GENOA,11/16/1898,40.7127753,-74.0059728
12808,VICARI,CHICAGO,Palermo,TROJAN PRINCE,GENOA,05/19/1899,41.8781136,-87.6297982
12809,VICARI,NEW YORK,Palermo,ALLER,GENOA,11/16/1898,40.7127753,-74.0059728
12810,VICARI,NEW YORK,Palermo,ALLER,GENOA,11/16/1898,40.7127753,-74.0059728
12811,ALIMENA,BUFFALO,Palermo,HESPERIA,NAPLES,12/06/1898,42.8864468,-78.8783689
12812,CERDA,NEW YORK,Palermo,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
12813,CERDA,NEW YORK,Palermo,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
12814,ALIMINUSA,NEW YORK,Palermo,ALESIA,NAPLES,04/11/1899,40.7127753,-74.0059728
12815,BIVONA,NEW YORK,Agrigento,SCANDIA,NAPLES,02/21/1898,40.7127753,-74.0059728
12816,VALLEDOLMO,BUFFALO,Palermo,KAISER WILHELM II,GENOA,11/03/1898,42.8864468,-78.8783689
12817,VILLALBA,USA,Caltanissetta,HINDOUSTAN,NAPLES,12/24/1890,37.09024,-95.712891
12818,VILLALBA,USA,Caltanissetta,HINDOUSTAN,NAPLES,12/24/1890,37.09024,-95.712891
12819,VILLALBA,USA,Caltanissetta,HINDOUSTAN,NAPLES,12/24/1890,37.09024,-95.712891
12820,VILLALBA,USA,Caltanissetta,HINDOUSTAN,NAPLES,12/24/1890,37.09024,-95.712891
12821,SCIARA,NEW YORK,Palermo,TARTAR PRINCE,GENOA,12/18/1898,40.7127753,-74.0059728
12822,PALERMO,BROOKLYN NY,Palermo,VICTORIA,NAPLES,03/17/1899,40.6781784,-73.9441579
12823,AUGUSTA,NEW YORK,Siracusa,FULDA,UNKNOWN,10/06/1898,40.7127753,-74.0059728
12824,VITTORIA,MT,Ragusa,LA TOURAINE,HAVRE,09/24/1899,46.8796822,-110.3625658
12825,VITTORIA,MT,Ragusa,LA TOURAINE,HAVRE,09/24/1899,46.8796822,-110.3625658
12826,BOLOGNETTA,NEW YORK,Palermo,BURGUNDIA,NAPLES,04/15/1898,40.7127753,-74.0059728
12827,LIPARI,NEW YORK,Messina,TRAVE,GENOA,3/21/1900,40.7127753,-74.0059728
12828,SAPONARA,CALIFORNIA,Messina,TRAVE,GENOA,5/30/1900,36.778261,-119.4179324
12829,CALTAVUTURO,NEW YORK,Palermo,HINDOUSTAN,NAPLES,07/21/1893,40.7127753,-74.0059728
12830,LIPARI,BOSTON-MA,Messina,EMS,GENOA,06/16/1897,42.3600825,-71.0588801
12831,LIPARI,NEW YORK,Messina,PLATA,MARSEILLES & NAPLES,03/31/1892,40.7127753,-74.0059728
12832,LIPARI,USA,Messina,EMS,GENOA,10/12/1899,37.09024,-95.712891
12833,LIPARI,NEW JERSEY,Messina,KAISER WILHELM II,GENOA,04/28/1898,40.0583238,-74.4056612
12834,LIPARI,NEW YORK,Messina,KAISER WILHELM II,GENOA,04/28/1898,40.7127753,-74.0059728
12835,LIPARI,NEW YORK,Messina,INDIPENDENTE,NAPLES,07/27/1885,40.7127753,-74.0059728
12836,LIPARI,BROOKLYN,Messina,SEMPIONE,NAPLES,08/31/1899,40.6781784,-73.9441579
12837,LIPARI,BROOKLYN NY,Messina,SPARTAN PRINCE,GENOA,11/13/1900,40.6781784,-73.9441579
12838,LIPARI,NEW YORK,Messina,GIAVA,NAPLES & PALERMO,04/16/1891,40.7127753,-74.0059728
12839,LIPARI,NEW JERSEY,Messina,KAISER WILHELM II,GENOA,04/28/1898,40.0583238,-74.4056612
12840,LIPARI,NEW YORK,Messina,EMS,NAPLES,03/30/1898,40.7127753,-74.0059728
12841,LIPARI,MINNEAPOLIS,Messina,ALESIA,NAPLES,04/11/1899,44.977753,-93.2650108
12842,LIPARI,NEW YORK,Messina,MARCO MINGHETTI,PALERMO,5/15/1900,40.7127753,-74.0059728
12843,LIPARI,NEW YORK,Messina,WERRA,GENOA,11/25/1898,40.7127753,-74.0059728
12844,VILLABATE,NEW YORK,Palermo,ARCHIMEDE,NAPLES,8/6/1900,40.7127753,-74.0059728
12845,MESSINA,PHILADELPHIA PA,Messina,ALSATIA,NAPLES,8/10/1900,39.9525839,-75.1652215
12846,PALERMO,NEW YORK-DIED,Palermo,BRITANNIC,MARSEILLES & NAPLES,01/04/1893,40.7127753,-74.0059728
12847,PALERMO,NEW YORK-DIED,Palermo,BRITANNIC,MARSEILLES & NAPLES,01/04/1893,40.7127753,-74.0059728
12848,SCIACCA,NORRISTON-PA,Agrigento,PATRIA,NAPLES,10/07/1897,40.121497,-75.3399048
12849,CALTABELLOTTA,NEW-ORLEANS,Agrigento,CALIFORNIA,UNKNOWN,10/03/1898,29.9510658,-90.0715323
12850,SCIACCA,BOSTON,Agrigento,ALSATIA,NAPLES,03/19/1898,42.3600825,-71.0588801
12851,MILAZZO,BROOKLYN,Messina,BIRMANIA,MEDITERRANEAN PORTS,09/30/1891,40.6781784,-73.9441579
12852,CATANIA,NEW YORK,Catania,SPARTAN PRINCE,GENOA,9/10/1900,40.7127753,-74.0059728
12853,SCIACCA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,12/20/1900,40.7127753,-74.0059728
12854,MESSINA,NEW YORK,Messina,BIRMANIA,GIBRALTAR & NAPLES,08/18/1890,40.7127753,-74.0059728
12855,AUGUSTA,NEW YORK,Siracusa,TROJAN PRINCE,NAPLES,12/06/1897,40.7127753,-74.0059728
12856,PALERMO,NEW YORK,Palermo,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
12857,MESSINA,PHILADELPHIA,Messina,KAISER WILHELM II,GENOA,06/03/1899,39.9525839,-75.1652215
12858,SCIACCA,NORRISTON PA,Agrigento,VICTORIA,NAPLES,1/5/1900,40.121497,-75.3399048
12859,ALIMENA,NEW-ORLEANS,Palermo,CALIFORNIA,NAPLES,08/18/1898,29.9510658,-90.0715323
12860,ALIMENA,NEW-ORLEANS,Palermo,CALIFORNIA,NAPLES,08/18/1898,29.9510658,-90.0715323
12861,PALERMO,NEW YORK,Palermo,SEMPIONE,NAPLES,1/8/1900,40.7127753,-74.0059728
12862,SCIACCA,NEW YORK,Agrigento,ALSATIA,UNKNOWN,11/18/1898,40.7127753,-74.0059728
12863,PALERMO,NEW YORK,Palermo,AUGUSTA VICTORIA,GENOA,01/16/1898,40.7127753,-74.0059728
12864,SCIACCA,NEW-ORLEANS,Agrigento,HESPERIA,NAPLES,04/17/1899,29.9510658,-90.0715323
12865,PATTI,NEW YORK,Messina,ARCHIMEDE,NAPLES,2/16/1900,40.7127753,-74.0059728
12866,SCIACCA,NEW YORK,Agrigento,PATRIA,NAPLES,04/29/1899,40.7127753,-74.0059728
12867,SCIACCA,NEW YORK,Agrigento,VICTORIA,GIBRALTAR & NAPLES,10/19/1894,40.7127753,-74.0059728
12868,SCIACCA,USA,Agrigento,CHATEAU YQUEM,NAPLES,11/03/1899,37.09024,-95.712891
12869,CERDA,NEW YORK,Palermo,ALEXANDRIA,NAPLES,04/20/1891,40.7127753,-74.0059728
12870,CERDA,NEW-YORK,Palermo,ALEXANDRIA,NAPLES,04/20/1891,40.7127753,-74.0059728
12871,SCIACCA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,10/29/1900,40.7127753,-74.0059728
12872,SCIACCA,NEW-YORK,Agrigento,VINCENZO FLORIO,NAPLES,10/29/1900,40.7127753,-74.0059728
12873,SCIACCA,NEW YORK,Agrigento,VICTORIA,GIBRALTAR & NAPLES,10/19/1894,40.7127753,-74.0059728
12874,MESSINA,BOSTON,Messina,CALIFORNIA,UNKNOWN,10/03/1898,42.3600825,-71.0588801
12875,PALERMO,NEW YORK,Palermo,BOLIVIA,NAPLES,12/01/1899,40.7127753,-74.0059728
12876,PALERMO,NEW YORK,Palermo,CHATEAU YQUEM,NAPLES,05/16/1899,40.7127753,-74.0059728
12877,POGGIOREALE,BRYAN-TX,Trapani,ELYSIA,NAPLES,07/06/1897,30.6743643,-96.3699632
12878,POGGIOREALE,BRYAN-TX,Trapani,ELYSIA,NAPLES,07/06/1897,30.6743643,-96.3699632
12879,PALERMO,NEW YORK,Palermo,CHATEAU YQUEM,NAPLES,05/16/1899,40.7127753,-74.0059728
12880,PALERMO,NEW YORK,Palermo,CHATEAU YQUEM,NAPLES,05/16/1899,40.7127753,-74.0059728
12881,POGGIOREALE,BRYAN-TX,Trapani,ELYSIA,NAPLES,07/06/1897,30.6743643,-96.3699632
12882,POGGIOREALE,BRYAN-TX,Trapani,ELYSIA,NAPLES,07/06/1897,30.6743643,-96.3699632
12883,PALERMO,NEW YORK,Palermo,CHATEAU YQUEM,NAPLES,05/16/1899,40.7127753,-74.0059728
12884,POGGIOREALE,BRYAN-TX,Trapani,ELYSIA,NAPLES,07/06/1897,30.6743643,-96.3699632
12885,MESSINA,PENNSYLVANIA,Messina,MANILLA,NAPLES,10/8/1900,41.2033216,-77.1945247
12886,BAGHERIA,NEW YORK,Palermo,KARAMANIA,GIBRALTAR,07/24/1899,40.7127753,-74.0059728
12887,PALERMO,NEW YORK,Palermo,VINCENZO FLORIO,NAPLES,10/29/1900,40.7127753,-74.0059728
12888,CORLEONE,NEW YORK,Palermo,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
12889,MESSINA,NEW YORK,Messina,LETIMBRO,NAPLES,06/04/1888,40.7127753,-74.0059728
12890,MARINEO,NEW YORK,Palermo,PLATA,NAPLES,05/12/1893,40.7127753,-74.0059728
12891,MARINEO,NEW YORK,Palermo,PLATA,NAPLES,05/12/1893,40.7127753,-74.0059728
12892,MARINEO,NEW YORK,Palermo,PLATA,NAPLES,05/12/1893,40.7127753,-74.0059728
12893,MARINEO,NEW YORK,Palermo,PLATA,NAPLES,05/12/1893,40.7127753,-74.0059728
12894,MARINEO,NEW YORK,Palermo,PLATA,NAPLES,05/12/1893,40.7127753,-74.0059728
12895,CASTELBUONO,NEW YORK,Palermo,KARAMANIA,NAPLES,12/17/1897,40.7127753,-74.0059728
12896,MONREALE,NEW-ORLEANS,Palermo,CALIFORNIA,UNKNOWN,10/03/1898,29.9510658,-90.0715323
12897,PORTO EMPEDOCLE,NEW YORK,Agrigento,VINCENZO FLORIO,"GENOA, NAPLES & PALERMO",8/27/1900,40.7127753,-74.0059728
12898,PALERMO,USA,Palermo,CHATEAU YQUEM,NAPLES,11/03/1899,37.09024,-95.712891
12899,PALERMO,USA,Palermo,CHATEAU YQUEM,NAPLES,11/03/1899,37.09024,-95.712891
12900,BOLOGNETTA,NEW YORK,Palermo,CALIFORNIA,NAPLES,03/28/1899,40.7127753,-74.0059728
12901,PALERMO,USA,Palermo,CALEDONIA,NAPLES,09/16/1890,37.09024,-95.712891
12902,LIPARI,NEW YORK,Messina,TROJAN PRINCE,GENOA,07/03/1898,40.7127753,-74.0059728
12903,LIPARI,BROOKLYN,Messina,TROJAN PRINCE,GENOA,07/03/1898,40.6781784,-73.9441579
12904,LIPARI,USA,Messina,INIZIATIVA,NAPLES & PALERMO,03/28/1888,37.09024,-95.712891
12905,LIPARI,NEW YORK,Messina,TROJAN PRINCE,GENOA,07/03/1898,40.7127753,-74.0059728
12906,SCIACCA,NEW YORK,Agrigento,SEMPIONE,NAPLES,11/04/1899,40.7127753,-74.0059728
12907,PALERMO,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12908,PALERMO,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12909,PALERMO,USA,Palermo,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889,37.09024,-95.712891
12910,CALTAVUTURO,NEW YORK,Palermo,MANILLA,NAPLES,5/31/1900,40.7127753,-74.0059728
12911,CERDA,BUFFALO,Palermo,CALIFORNIA,NAPLES,08/18/1898,42.8864468,-78.8783689
12912,ALIA,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12913,ALIA,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12914,ROMETTA,PHILADELPHIA,Messina,TARTAR PRINCE,GENOA,09/13/1899,39.9525839,-75.1652215
12915,PALERMO,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12916,PALERMO,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12917,CERDA,BUFFALO,Palermo,BOLIVIA,NAPLES,05/01/1899,42.8864468,-78.8783689
12918,ALIA,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12919,ALIA,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12920,VALLEDOLMO,PITTSBURGH,Palermo,SEMPIONE,NAPLES,08/31/1899,40.4406248,-79.9958864
12921,ALIMENA,NEW YORK,Palermo,CALIFORNIA,NAPLES,5/25/1900,40.7127753,-74.0059728
12922,SCIACCA,NEW YORK,Agrigento,SEMPIONE,NAPLES,11/04/1899,40.7127753,-74.0059728
12923,PALERMO,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12924,PALERMO,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12925,MESSINA,NEW YORK,Messina,CHANDERNAGOR,NAPLES,04/17/1893,40.7127753,-74.0059728
12926,ALIMENA,NJ,Palermo,VINCENZO FLORIO,NAPLES,10/29/1900,40.0583238,-74.4056612
12927,ALIA,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12928,ALIA,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12929,PALERMO,USA,Palermo,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889,37.09024,-95.712891
12930,PALERMO,USA,Palermo,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889,37.09024,-95.712891
12931,CALTAVUTURO,NEW YORK,Palermo,SEMPIONE,NAPLES,08/31/1899,40.7127753,-74.0059728
12932,ALIA,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12933,ALIA,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12934,SCIACCA,NEW YORK,Agrigento,KARAMANIA,NAPLES,10/10/1898,40.7127753,-74.0059728
12935,COLLESANO,NEW YORK,Palermo,KARAMANIA,NAPLES,12/23/1898,40.7127753,-74.0059728
12936,PATTI,NEW YORK,Messina,SEMPIONE,NAPLES,7/9/1900,40.7127753,-74.0059728
12937,PATTI,NEW YORK,Messina,SEMPIONE,NAPLES,7/9/1900,40.7127753,-74.0059728
12938,VALLEDOLMO,PITTSBURGH,Palermo,SEMPIONE,NAPLES,08/31/1899,40.4406248,-79.9958864
12939,ALIA,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12940,ALIA,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12941,ALIA,NEW YORK,Palermo,SPARTAN PRINCE,GENOA,07/23/1898,40.7127753,-74.0059728
12942,COLLESANO,NEW YORK,Palermo,HESPERIA,NAPLES,12/06/1898,40.7127753,-74.0059728
12943,CALTAVUTURO,ROCHESTER NY,Palermo,BOLIVIA,NAPLES,4/23/1900,43.1565779,-77.6088465
12944,PALERMO,NEW YORK,Palermo,SEMPIONE,GENOA,06/26/1899,40.7127753,-74.0059728
12945,ALIA,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
12946,ALIA,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
12947,ROMETTA,PHILADELPHIA,Messina,TARTAR PRINCE,GENOA,09/13/1899,39.9525839,-75.1652215
12948,CACCAMO,NEW YORK,Palermo,OREGON,NAPLES,06/24/1897,40.7127753,-74.0059728
12949,CERAMI,NEW YORK,Enna,ARCHIMEDE,NAPLES,05/24/1899,40.7127753,-74.0059728
12950,CERAMI,NEW YORK,Enna,SPARTAN PRINCE,UNKNOWN,12/26/1898,40.7127753,-74.0059728
12951,CERAMI,NEW YORK,Enna,ARCHIMEDE,NAPLES,2/16/1900,40.7127753,-74.0059728
12952,CERDA,NEW YORK,Palermo,KARAMANIA,NAPLES,12/17/1897,40.7127753,-74.0059728
12953,CERDA,NEW YORK,Palermo,PLATA,NAPLES,05/12/1893,40.7127753,-74.0059728
12954,CACCAMO,CHICAGO-IL,Palermo,FULDA,UNKNOWN,10/06/1898,41.8781136,-87.6297982
12955,CERDA,NEW YORK,Palermo,PLATA,NAPLES,05/12/1893,40.7127753,-74.0059728
12956,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES & PALERMO,11/04/1890,40.7127753,-74.0059728
12957,NICOSIA,NEW YORK,Enna,SPARTAN PRINCE,GENOA,05/16/1898,40.7127753,-74.0059728
12958,CACCAMO,CHICAGO-IL,Palermo,FULDA,UNKNOWN,10/06/1898,41.8781136,-87.6297982
12959,REGALBUTO,NEW YORK,Enna,ARCHIMEDE,NAPLES,2/16/1900,40.7127753,-74.0059728
12960,ROCCAPALUMBA,BRIDGEPORT,Palermo,MANILLA,NAPLES,10/8/1900,41.1792258,-73.1894384
12961,CERDA,NEW YORK,Palermo,ALLER,GENOA,09/20/1899,40.7127753,-74.0059728
12962,SAN PIERO PATTI,NEW YORK,Messina,KARAMANIA,NAPLES,8/30/1900,40.7127753,-74.0059728
12963,ALIMENA,BUFFALO,Palermo,PATRIA,MARSEILLES,08/08/1899,42.8864468,-78.8783689
12964,CATANIA,TAMPA,Catania,SPARTAN PRINCE,GENOA,06/14/1899,27.950575,-82.4571776
12965,PALERMO,LOUISVILLE,Palermo,ELYSIA,NAPLES,12/19/1892,38.2526647,-85.7584557
12966,PALERMO,LOUISVILLE,Palermo,ELYSIA,NAPLES,12/19/1892,38.2526647,-85.7584557
12967,TRAPANI,NEW YORK,Trapani,ALESIA,NAPLES,05/19/1893,40.7127753,-74.0059728
12968,PRIZZI,NEW YORK,Palermo,NEUSTRIA,MARSEILLES,11/12/1900,40.7127753,-74.0059728
12969,LIPARI,NEW YORK,Messina,EMS,GENOA,05/04/1899,40.7127753,-74.0059728
12970,CORLEONE,AUSTIN-TX,Palermo,LETIMBRO,NAPLES,04/28/1894,30.267153,-97.7430608
12971,AUGUSTA,NEW YORK,Siracusa,WERRA,GENOA,04/22/1898,40.7127753,-74.0059728
12972,AUGUSTA,NEW YORK,Siracusa,WERRA,GENOA,04/22/1898,40.7127753,-74.0059728
12973,AUGUSTA,NEW YORK,Siracusa,WERRA,GENOA,04/22/1898,40.7127753,-74.0059728
12974,AUGUSTA,NEW YORK,Siracusa,WERRA,GENOA,04/22/1898,40.7127753,-74.0059728
12975,AUGUSTA,NEW YORK,Siracusa,WERRA,GENOA,04/22/1898,40.7127753,-74.0059728
12976,AUGUSTA,NEW YORK,Siracusa,WERRA,GENOA,04/22/1898,40.7127753,-74.0059728
12977,TRABIA,SAN-FRANCISCO-CA,Palermo,WERRA,GENOA,11/24/1897,37.7749295,-122.4194155
12978,PALERMO,NEW YORK,Palermo,INIZIATIVA,PALERMO,04/24/1893,40.7127753,-74.0059728
12979,PALERMO,NEW YORK,Palermo,WERRA,GENOA & NAPLES,10/20/1900,40.7127753,-74.0059728
12980,PALERMO,NEW YORK,Palermo,WERRA,GENOA & NAPLES,10/20/1900,40.7127753,-74.0059728
12981,PALERMO,NEW YORK,Palermo,NEUSTRIA,NAPLES,6/11/1900,40.7127753,-74.0059728
12982,PALERMO,NEW YORK,Palermo,WERRA,GENOA & NAPLES,10/20/1900,40.7127753,-74.0059728
12983,PALERMO,NEW YORK,Palermo,WERRA,GENOA & NAPLES,10/20/1900,40.7127753,-74.0059728
12984,PALERMO,USA,Palermo,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889,37.09024,-95.712891
12985,PALERMO,USA,Palermo,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889,37.09024,-95.712891
12986,PALERMO,USA,Palermo,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889,37.09024,-95.712891
12987,SANTA CROCE CAMERINA,WAVERLY NY,Ragusa,CALIFORNIA,NAPLES,7/29/1900,42.0103519,-76.5271659
12988,PALERMO,USA,Palermo,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889,37.09024,-95.712891
12989,CATANIA,NEW YORK,Catania,ELYSIA,NAPLES,12/19/1892,40.7127753,-74.0059728
12990,PARTANNA,BROOKLYN NY,Trapani,VINCENZO FLORIO,NAPLES,10/29/1900,40.6781784,-73.9441579
12992,GANGI,PHILADELPHIA PA,Palermo,ALSATIA,NAPLES,10/17/1900,39.9525839,-75.1652215
12993,TERRASINI,SAINT LOUIS,Palermo,VINCENZO FLORIO,"GENOA, NAPLES & PALERMO",8/27/1900,38.6270025,-90.1994042
12994,GIULIANA,NEW YORK,Palermo,TROJAN PRINCE,GENOA,01/07/1899,40.7127753,-74.0059728
12995,CORLEONE,HAMMONTON,Palermo,BIRMANIA,GIBRALTAR & NAPLES,08/18/1890,39.6365056,-74.8023853
12996,ISNELLO,NEW YORK,Palermo,ENTELLA,NAPLES,04/07/1893,40.7127753,-74.0059728
12997,CERAMI,NEW YORK,Enna,WERRA,NAPLES,05/26/1898,40.7127753,-74.0059728
12998,CERAMI,NEW YORK,Enna,ALLER,GENOA,11/21/1900,40.7127753,-74.0059728
12999,CARONIA,S.FRANCISCO,Messina,PLATA,NAPLES,02/23/1893,37.7749295,-122.4194155
13000,CERAMI,NEW YORK,Enna,EMS,GENOA,11/18/1897,40.7127753,-74.0059728
13001,LIPARI,NEW YORK,Messina,VICTORIA,NAPLES & PALERMO,09/30/1889,40.7127753,-74.0059728
13002,CERAMI,NEW YORK,Enna,LETIMBRO,NAPLES,04/28/1894,40.7127753,-74.0059728
13003,LIPARI,BOSTON,Messina,FULDA,GENOA,05/05/1898,42.3600825,-71.0588801
13004,MESSINA,NEW YORK,Messina,TARTAR PRINCE,UNKNOWN,10/17/1898,40.7127753,-74.0059728
13005,BAUCINA,NEW YORK,Palermo,EMS,GENOA,10/13/1897,40.7127753,-74.0059728
13006,GANGI,NEW YORK,Palermo,BURGUNDIA,NAPLES,12/18/1898,40.7127753,-74.0059728
13007,GANGI,NEW YORK,Palermo,BURGUNDIA,NAPLES,12/18/1898,40.7127753,-74.0059728
13008,GANGI,NEW YORK,Palermo,BURGUNDIA,NAPLES,12/18/1898,40.7127753,-74.0059728
13009,PALERMO,NEW YORK,Palermo,BURGUNDIA,NAPLES,06/13/1898,40.7127753,-74.0059728
13010,PALERMO,NEW YORK,Palermo,BURGUNDIA,NAPLES,06/13/1898,40.7127753,-74.0059728
13011,MESSINA,NEW YORK,Messina,INDIA,NAPLES,05/15/1893,40.7127753,-74.0059728
13012,PALERMO,BROOKLYN NY,Palermo,TROJAN PRINCE,GENOA,10/19/1900,40.6781784,-73.9441579
13013,MESSINA,BOSTON-MA,Messina,ALLER,GENOA,10/12/1898,42.3600825,-71.0588801
13014,ALIMENA,NEW-JERSEY,Palermo,BOLIVIA,NAPLES,11/24/1897,40.0583238,-74.4056612
13015,TRABIA,BUFFALO NY,Palermo,TRAVE,GENOA & GIBRALTAR,4/25/1900,42.8864468,-78.8783689
13016,CATANIA,NEW YORK,Catania,MASSILIA,NAPLES,01/05/1898,40.7127753,-74.0059728
13017,MARINEO,NEW YORK,Palermo,VICTORIA,NAPLES & PALERMO,10/30/1897,40.7127753,-74.0059728
13018,MESSINA,BOSTON-MA,Messina,KAISER WILHELM II,GENOA,08/12/1898,42.3600825,-71.0588801
13019,MEZZOJUSO,NEW YORK,Palermo,PATRIA,MARSEILLES & NAPLES,11/4/1900,40.7127753,-74.0059728
13020,PALERMO,NEW YORK,Palermo,LETIMBRO,NAPLES,06/04/1888,40.7127753,-74.0059728
13021,PALERMO,NEW YORK,Palermo,BOLIVIA,NAPLES,07/01/1898,40.7127753,-74.0059728
13022,SCIACCA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
13023,SCIACCA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
13024,BAGHERIA,NEW YORK,Palermo,ALSATIA,UNKNOWN,11/18/1898,40.7127753,-74.0059728
13025,SCIACCA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
13026,BAGHERIA,NEW YORK,Palermo,ALSATIA,UNKNOWN,11/18/1898,40.7127753,-74.0059728
13027,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES & PALERMO,11/04/1890,40.7127753,-74.0059728
13029,PALERMO,BROOKLYN,Palermo,SAALE,GENOA,05/18/1899,40.6781784,-73.9441579
13030,BAGHERIA,NEW YORK,Palermo,ALSATIA,UNKNOWN,11/18/1898,40.7127753,-74.0059728
13032,PALERMO,NEW YORK,Palermo,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
13033,BAGHERIA,NEW YORK,Palermo,ALSATIA,UNKNOWN,11/18/1898,40.7127753,-74.0059728
13034,PALERMO,NEW YORK,Palermo,SPAARNDAM,BOULOGNE & ROTTERDAM,08/10/1892,40.7127753,-74.0059728
13035,SCIACCA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
13036,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,03/03/1890,40.7127753,-74.0059728
13037,BAGHERIA,NEW YORK,Palermo,ALSATIA,UNKNOWN,11/18/1898,40.7127753,-74.0059728
13038,PALERMO,NEW YORK,Palermo,KARAMANIA,NAPLES,8/30/1900,40.7127753,-74.0059728
13039,BURGIO,NEW YORK,Agrigento,MARCO MINGHETTI,PALERMO,5/15/1900,40.7127753,-74.0059728
13040,PALERMO,NEW YORK,Palermo,CACHAR,NAPLES,05/14/1888,40.7127753,-74.0059728
13041,POLIZZI GENEROSA,NEW YORK,Palermo,EMS,GENOA,4/5/1900,40.7127753,-74.0059728
13042,SCIACCA,NEW YORK,Agrigento,VICTORIA,GIBRALTAR & NAPLES,10/19/1894,40.7127753,-74.0059728
13043,MEZZOJUSO,NEW YORK,Palermo,STURA,NAPLES,09/30/1890,40.7127753,-74.0059728
13044,MESSINA,NEW YORK,Messina,BRITANNIA,NAPLES,07/27/1898,40.7127753,-74.0059728
13045,ROCCAPALUMBA,NEW YORK,Palermo,SPARTAN PRINCE,NAPLES,5/6/1900,40.7127753,-74.0059728
13046,CORLEONE,USA,Palermo,SEMPIONE,GENOA,06/26/1899,37.09024,-95.712891
13047,VILLAFRATI,NEW YORK,Palermo,TARTAR PRINCE,GENOA,01/27/1898,40.7127753,-74.0059728
13048,POLLINA,BROOKLYN NY,Palermo,PATRIA,MARSEILLES & NAPLES,11/4/1900,40.6781784,-73.9441579
13049,CORLEONE,NEW YORK,Palermo,TARTAR PRINCE,GENOA,1/25/1900,40.7127753,-74.0059728
13050,MENFI,NEW YORK,Agrigento,SCOTIA,NAPLES,08/26/1897,40.7127753,-74.0059728
